모델명,변수묶음,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_lambda,param_scale_pos_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
XGBoost,B셋,3.73197478055954,0.025175197959212185,0.10818862915039062,0.0017153621123777265,0.6161734358153725,0.13703591638774035,4,10,660,1.0522919979947238,1.4998098731742233,0.8545641645055122,"{'colsample_bytree': np.float64(0.6161734358153725), 'learning_rate': np.float64(0.13703591638774035), 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 660, 'reg_lambda': np.float64(1.0522919979947238), 'scale_pos_weight': 1.4998098731742233, 'subsample': np.float64(0.8545641645055122)}",0.7606676097216922,0.7183098056173799,0.7970890416910448,0.735494076116131,0.7528901332865621,0.029632982091884405,11
XGBoost,B셋,4.566837728023529,0.1530729576827668,0.1721186637878418,0.022567132987650954,0.6259568988435926,0.03977935110979599,6,7,585,6.919428395295453,1.0,0.713936197750987,"{'colsample_bytree': np.float64(0.6259568988435926), 'learning_rate': np.float64(0.03977935110979599), 'max_depth': 6, 'min_child_weight': 7, 'n_estimators': 585, 'reg_lambda': np.float64(6.919428395295453), 'scale_pos_weight': 1.0, 'subsample': np.float64(0.713936197750987)}",0.7645320885334921,0.7007061318432265,0.8040300267546295,0.7408964740418997,0.752541180293312,0.037474506740736234,12
XGBoost,B셋,3.0217024087905884,0.2132415762983849,0.08528369665145874,0.014160270328903561,0.6003115063364057,0.2937388144391991,3,12,513,3.4646653174710598,1.4998098731742233,0.6092249700165663,"{'colsample_bytree': np.float64(0.6003115063364057), 'learning_rate': np.float64(0.2937388144391991), 'max_depth': 3, 'min_child_weight': 12, 'n_estimators': 513, 'reg_lambda': np.float64(3.4646653174710598), 'scale_pos_weight': 1.4998098731742233, 'subsample': np.float64(0.6092249700165663)}",0.7548138641385906,0.7211254779306009,0.787794159551822,0.7444067302582886,0.7520350579698255,0.023979306868375825,13
XGBoost,B셋,4.160557150840759,0.009593582416071111,0.11996293067932129,0.0011584534395608157,0.6147547789418131,0.10421573137086292,4,28,765,0.5648319582953844,1.4998098731742233,0.9633063543866615,"{'colsample_bytree': np.float64(0.6147547789418131), 'learning_rate': np.float64(0.10421573137086292), 'max_depth': 4, 'min_child_weight': 28, 'n_estimators': 765, 'reg_lambda': np.float64(0.5648319582953844), 'scale_pos_weight': 1.4998098731742233, 'subsample': np.float64(0.9633063543866615)}",0.7520650732561918,0.7212165893947613,0.8002950070989834,0.7314727502572466,0.7512623550017958,0.030410614163224808,14
XGBoost,B셋,3.122765898704529,0.0206880090010719,0.12060427665710449,0.0018396021677972911,0.8170784332632994,0.02929339750012133,9,13,264,0.5296884046948827,1.0,0.908897907718663,"{'colsample_bytree': np.float64(0.8170784332632994), 'learning_rate': np.float64(0.02929339750012133), 'max_depth': 9, 'min_child_weight': 13, 'n_estimators': 264, 'reg_lambda': np.float64(0.5296884046948827), 'scale_pos_weight': 1.0, 'subsample': np.float64(0.908897907718663)}",0.7701216557379131,0.7022067431214768,0.8010240686842842,0.7295505025748417,0.750725742529629,0.03777766255955515,15
XGBoost,B셋,1.6077703833580017,0.03445687391579976,0.063376784324646,0.004482247672447379,0.749816047538945,0.262516606324193,5,8,220,0.8890398459575589,1.0,0.6399899663272012,"{'colsample_bytree': np.float64(0.749816047538945), 'learning_rate': np.float64(0.262516606324193), 'max_depth': 5, 'min_child_weight': 8, 'n_estimators': 220, 'reg_lambda': np.float64(0.8890398459575589), 'scale_pos_weight': 1.0, 'subsample': np.float64(0.6399899663272012)}",0.7590049936006981,0.7104952296868043,0.7938308607575872,0.7365016012887871,0.7499581713334691,0.030598451395517798,16
XGBoost,B셋,2.46759694814682,0.18195481339603628,0.08779257535934448,0.005991125553823809,0.9698774473114251,0.21520935228402857,5,7,343,10.19081682210583,1.0,0.8066543565084057,"{'colsample_bytree': np.float64(0.9698774473114251), 'learning_rate': np.float64(0.21520935228402857), 'max_depth': 5, 'min_child_weight': 7, 'n_estimators': 343, 'reg_lambda': np.float64(10.19081682210583), 'scale_pos_weight': 1.0, 'subsample': np.float64(0.8066543565084057)}",0.7473709628957993,0.6975885853200354,0.7982656550718905,0.7558679970213198,0.7497733000772613,0.03576894428827722,17
XGBoost,B셋,7.230013310909271,1.0487978416369617,0.2432379126548767,0.026057108694475438,0.7410275425336676,0.04565418236885499,8,8,610,2.3317794601028243,1.0,0.8769744131561081,"{'colsample_bytree': np.float64(0.7410275425336676), 'learning_rate': np.float64(0.04565418236885499), 'max_depth': 8, 'min_child_weight': 8, 'n_estimators': 610, 'reg_lambda': np.float64(2.3317794601028243), 'scale_pos_weight': 1.0, 'subsample': np.float64(0.8769744131561081)}",0.7630790568957858,0.7067685980929891,0.7965202761693461,0.728637715884727,0.748751411760712,0.034111080411126773,18
XGBoost,B셋,5.929824590682983,0.13002213327302567,0.17400258779525757,0.003113203003872431,0.8056937753654446,0.09948637159577052,5,5,846,0.9379072229909201,1.0,0.6053059844639466,"{'colsample_bytree': np.float64(0.8056937753654446), 'learning_rate': np.float64(0.09948637159577052), 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 846, 'reg_lambda': np.float64(0.9379072229909201), 'scale_pos_weight': 1.0, 'subsample': np.float64(0.6053059844639466)}",0.7503451141428604,0.7170161170786483,0.7910348571527878,0.7320781420484718,0.7476185576056921,0.027705699137613646,19
XGBoost,B셋,7.322305738925934,0.08133893732188445,0.24795681238174438,0.0030650782838345797,0.6254233401144095,0.04642731690563377,7,3,883,5.252611998161658,1.0,0.8244973703390804,"{'colsample_bytree': np.float64(0.6254233401144095), 'learning_rate': np.float64(0.04642731690563377), 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 883, 'reg_lambda': np.float64(5.252611998161658), 'scale_pos_weight': 1.0, 'subsample': np.float64(0.8244973703390804)}",0.759922924175616,0.7057885057524123,0.7997680244799756,0.7199849070772633,0.7463660903713167,0.03666763393935358,20
XGBoost,B셋,5.758109390735626,0.6520324700479948,0.17186301946640015,0.019287309159880358,0.8363571772752967,0.12528743529524847,5,26,710,1.1530013717530665,1.4998098731742233,0.6384706204365683,"{'colsample_bytree': np.float64(0.8363571772752967), 'learning_rate': np.float64(0.12528743529524847), 'max_depth': 5, 'min_child_weight': 26, 'n_estimators': 710, 'reg_lambda': np.float64(1.1530013717530665), 'scale_pos_weight': 1.4998098731742233, 'subsample': np.float64(0.6384706204365683)}",0.7540832711302328,0.6899975298635191,0.8000225258588087,0.7367270606327986,0.7452075968713398,0.039381229752740374,21
XGBoost,B셋,1.5163457989692688,0.059886485424905864,0.05777627229690552,0.0009560081026147956,0.7531707499015159,0.2778766774257165,5,1,204,3.9643295217865226,1.0,0.7024273291045295,"{'colsample_bytree': np.float64(0.7531707499015159), 'learning_rate': np.float64(0.2778766774257165), 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 204, 'reg_lambda': np.float64(3.9643295217865226), 'scale_pos_weight': 1.0, 'subsample': np.float64(0.7024273291045295)}",0.7565415977855288,0.7086601882989938,0.7839027526180173,0.7305207380273641,0.744906319182476,0.02818168056582191,22
XGBoost,B셋,5.789375722408295,0.2517240909532308,0.20819920301437378,0.02898048421221557,0.9046478461314871,0.0380639131681765,9,6,479,2.834130440221879,1.4998098731742233,0.8534118843043579,"{'colsample_bytree': np.float64(0.9046478461314871), 'learning_rate': np.float64(0.0380639131681765), 'max_depth': 9, 'min_child_weight': 6, 'n_estimators': 479, 'reg_lambda': np.float64(2.834130440221879), 'scale_pos_weight': 1.4998098731742233, 'subsample': np.float64(0.8534118843043579)}",0.7645826434971903,0.6962232365155628,0.7892585058840048,0.7273152911973391,0.7443449192735242,0.03547005895061838,23
XGBoost,B셋,5.516719281673431,0.046281446204120814,0.20648634433746338,0.019566418114554427,0.7257423924305306,0.07927852112590403,8,5,606,4.648179658050669,1.0,0.9022204554172195,"{'colsample_bytree': np.float64(0.7257423924305306), 'learning_rate': np.float64(0.07927852112590403), 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 606, 'reg_lambda': np.float64(4.648179658050669), 'scale_pos_weight': 1.0, 'subsample': np.float64(0.9022204554172195)}",0.7560727947754041,0.7047198990658878,0.7932366398568673,0.7141901741995826,0.7420548769744355,0.03530728362318044,24
XGBoost,B셋,2.171912372112274,0.009719538183645947,0.08984482288360596,0.0035713296044454124,0.9844688097397396,0.19691503323109746,7,18,252,4.354923913720881,1.0,0.7123738038749523,"{'colsample_bytree': np.float64(0.9844688097397396), 'learning_rate': np.float64(0.19691503323109746), 'max_depth': 7, 'min_child_weight': 18, 'n_estimators': 252, 'reg_lambda': np.float64(4.354923913720881), 'scale_pos_weight': 1.0, 'subsample': np.float64(0.7123738038749523)}",0.754439825724743,0.6769027821542111,0.7853810734788218,0.7260100767420424,0.7356834395249546,0.03990738174935422,25
XGBoost,B셋,8.832789182662964,0.08796802850908365,0.3164792060852051,0.008809887252060609,0.9762093057958416,0.0586963336173301,9,18,840,6.045971663533529,1.0,0.6453894084962356,"{'colsample_bytree': np.float64(0.9762093057958416), 'learning_rate': np.float64(0.0586963336173301), 'max_depth': 9, 'min_child_weight': 18, 'n_estimators': 840, 'reg_lambda': np.float64(6.045971663533529), 'scale_pos_weight': 1.0, 'subsample': np.float64(0.6453894084962356)}",0.7539251215402814,0.6763579802907158,0.7817040566682859,0.7219842852389604,0.7334928609345609,0.03917473218882106,26
XGBoost,B셋,4.97538834810257,0.104718643241076,0.16076701879501343,0.001209104351783573,0.8733054075301833,0.10433781386405709,9,3,405,2.1157899890308403,1.4998098731742233,0.8650089137415928,"{'colsample_bytree': np.float64(0.8733054075301833), 'learning_rate': np.float64(0.10433781386405709), 'max_depth': 9, 'min_child_weight': 3, 'n_estimators': 405, 'reg_lambda': np.float64(2.1157899890308403), 'scale_pos_weight': 1.4998098731742233, 'subsample': np.float64(0.8650089137415928)}",0.7475227534911276,0.6875636209808249,0.7736903265421979,0.710958074050182,0.7299336937660832,0.033088197085008736,27
XGBoost,B셋,5.716870069503784,0.18828287673460276,0.1857055425643921,0.0014779661995272765,0.8533615026041694,0.2118103502617141,6,12,755,2.324041761687158,1.4998098731742233,0.8157368967662603,"{'colsample_bytree': np.float64(0.8533615026041694), 'learning_rate': np.float64(0.2118103502617141), 'max_depth': 6, 'min_child_weight': 12, 'n_estimators': 755, 'reg_lambda': np.float64(2.324041761687158), 'scale_pos_weight': 1.4998098731742233, 'subsample': np.float64(0.8157368967662603)}",0.7382226514384185,0.688853298616155,0.7645493297274304,0.7221968674046924,0.7284555367966741,0.02741198017299182,28
XGBoost,B셋,4.6250393986701965,0.2605807671501176,0.1737627387046814,0.0020390202501504315,0.7580600944007257,0.24596051167966784,9,16,470,0.6930112765148064,1.0,0.8083337040103294,"{'colsample_bytree': np.float64(0.7580600944007257), 'learning_rate': np.float64(0.24596051167966784), 'max_depth': 9, 'min_child_weight': 16, 'n_estimators': 470, 'reg_lambda': np.float64(0.6930112765148064), 'scale_pos_weight': 1.0, 'subsample': np.float64(0.8083337040103294)}",0.7265272196805828,0.6875067018855576,0.7589296658609108,0.6811887161932701,0.7135380759050803,0.03143734960937107,29
XGBoost,B셋,10.271810352802277,1.0685838802418104,0.2509279251098633,0.015397394424603656,0.922976062065625,0.22642018495527916,9,1,584,1.159139775776865,1.4998098731742233,0.6002081507981263,"{'colsample_bytree': np.float64(0.922976062065625), 'learning_rate': np.float64(0.22642018495527916), 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 584, 'reg_lambda': np.float64(1.159139775776865), 'scale_pos_weight': 1.4998098731742233, 'subsample': np.float64(0.6002081507981263)}",0.7128844599097087,0.6691292396556574,0.7533872398154347,0.7026439143473745,0.7095112134320438,0.03005972424104281,30
