모델명,변수묶음,분할방식,AUC,PR-AUC,Recall,F1,편차,best_F1,best_임계값,학습시간,전처리버전,행수,시각,메모
AutoGluon(multimodal),B셋+원문,게임(5),0.7593,0.6807,0.6117,0.6173,0.0457,,,9225s,v1.2,67112,08-27 18:42,코랩 T4 · 게임분할 5조각
